danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Artist,Song
0.555,0.88,11,-4.325,0,0.265,0.0678,0.0,0.0723,0.391,87.195,audio_features,0FnxK9FEAQyPJ284QcieNb,spotify:track:0FnxK9FEAQyPJ284QcieNb,https://api.spotify.com/v1/tracks/0FnxK9FEAQyPJ284QcieNb,https://api.spotify.com/v1/audio-analysis/0FnxK9FEAQyPJ284QcieNb,205264,4,"Drake
",5 Am in Toronto
0.477,0.501,11,-9.178,0,0.0398,0.706,5.61e-06,0.0953,0.689,81.376,audio_features,3sMC6vfTTSa0mMAPTwzDVD,spotify:track:3sMC6vfTTSa0mMAPTwzDVD,https://api.spotify.com/v1/tracks/3sMC6vfTTSa0mMAPTwzDVD,https://api.spotify.com/v1/audio-analysis/3sMC6vfTTSa0mMAPTwzDVD,253562,4,"Drake
",I Get Lonely
0.549,0.495,6,-5.661,0,0.133,0.603,7.26e-06,0.0979,0.385,81.012,audio_features,4alHkxxwAhvoGg3dJCATKV,spotify:track:4alHkxxwAhvoGg3dJCATKV,https://api.spotify.com/v1/tracks/4alHkxxwAhvoGg3dJCATKV,https://api.spotify.com/v1/audio-analysis/4alHkxxwAhvoGg3dJCATKV,294651,4,"Drake
",My Side
0.498,0.844,2,-2.834,1,0.268,0.0111,0.0,0.102,0.282,88.435,audio_features,2xUHiyGeGrWmmfv7NbDTWC,spotify:track:2xUHiyGeGrWmmfv7NbDTWC,https://api.spotify.com/v1/tracks/2xUHiyGeGrWmmfv7NbDTWC,https://api.spotify.com/v1/audio-analysis/2xUHiyGeGrWmmfv7NbDTWC,254022,4,"Drake
",Jodeci Freestyle (feat. J. Cole)
0.338,0.729,6,-6.419,0,0.102,0.758,3.24e-05,0.18,0.543,184.174,audio_features,6MR5IBSNfDmiwnrlQpVw4w,spotify:track:6MR5IBSNfDmiwnrlQpVw4w,https://api.spotify.com/v1/tracks/6MR5IBSNfDmiwnrlQpVw4w,https://api.spotify.com/v1/audio-analysis/6MR5IBSNfDmiwnrlQpVw4w,283816,4,"Drake
",Club Paradise
0.508,0.748,1,-4.997,1,0.33,0.281,0.0,0.168,0.225,100.414,audio_features,18t8ypY0HYaQuGBxg2KdT2,spotify:track:18t8ypY0HYaQuGBxg2KdT2,https://api.spotify.com/v1/tracks/18t8ypY0HYaQuGBxg2KdT2,https://api.spotify.com/v1/audio-analysis/18t8ypY0HYaQuGBxg2KdT2,252884,3,"Drake
",Free Spirit (feat. Rick Ross)
0.641,0.454,5,-8.344,0,0.133,0.179,0.000116,0.065,0.302,78.036,audio_features,27Tqjd2nMW2mIp6Yk1ovwY,spotify:track:27Tqjd2nMW2mIp6Yk1ovwY,https://api.spotify.com/v1/tracks/27Tqjd2nMW2mIp6Yk1ovwY,https://api.spotify.com/v1/audio-analysis/27Tqjd2nMW2mIp6Yk1ovwY,343455,4,"Drake
",Heat Of The Moment
0.619,0.489,11,-11.25,0,0.46,0.782,0.0,0.106,0.328,126.046,audio_features,56NDFbD0tCUawnqeU2wcvv,spotify:track:56NDFbD0tCUawnqeU2wcvv,https://api.spotify.com/v1/tracks/56NDFbD0tCUawnqeU2wcvv,https://api.spotify.com/v1/audio-analysis/56NDFbD0tCUawnqeU2wcvv,225012,4,"Drake
",Girls Love Beyoncé (feat. James Fauntleroy)
0.505,0.494,10,-8.635,0,0.315,0.414,7.98e-05,0.105,0.141,171.978,audio_features,73IE87H0g2MBmdn41lkVto,spotify:track:73IE87H0g2MBmdn41lkVto,https://api.spotify.com/v1/tracks/73IE87H0g2MBmdn41lkVto,https://api.spotify.com/v1/audio-analysis/73IE87H0g2MBmdn41lkVto,251240,4,"Drake
",Paris Morton Music
0.643,0.178,4,-8.56,0,0.0588,0.484,0.0108,0.122,0.0674,85.042,audio_features,3e0ZGE7Gp034iLknjQk4QW,spotify:track:3e0ZGE7Gp034iLknjQk4QW,https://api.spotify.com/v1/tracks/3e0ZGE7Gp034iLknjQk4QW,https://api.spotify.com/v1/audio-analysis/3e0ZGE7Gp034iLknjQk4QW,189289,4,"Drake
",Can I
0.477,0.422,6,-10.389,1,0.174,0.939,0.0361,0.107,0.0815,87.269,audio_features,4Oqhd37CXCG6qYbmHGzJJ5,spotify:track:4Oqhd37CXCG6qYbmHGzJJ5,https://api.spotify.com/v1/tracks/4Oqhd37CXCG6qYbmHGzJJ5,https://api.spotify.com/v1/audio-analysis/4Oqhd37CXCG6qYbmHGzJJ5,176173,4,"Drake
",Lust For Life
0.597,0.696,1,-6.799,0,0.0823,0.387,0.000762,0.126,0.427,67.526,audio_features,7i2X27hQnVtr5emUBXMnnz,spotify:track:7i2X27hQnVtr5emUBXMnnz,https://api.spotify.com/v1/tracks/7i2X27hQnVtr5emUBXMnnz,https://api.spotify.com/v1/audio-analysis/7i2X27hQnVtr5emUBXMnnz,290787,4,"Drake
",Houstatlantavegas
0.565,0.535,8,-5.158,1,0.386,0.537,0.0,0.165,0.22,159.909,audio_features,3tbqvZYf7mcIrbLvjzokhv,spotify:track:3tbqvZYf7mcIrbLvjzokhv,https://api.spotify.com/v1/tracks/3tbqvZYf7mcIrbLvjzokhv,https://api.spotify.com/v1/audio-analysis/3tbqvZYf7mcIrbLvjzokhv,375053,4,"Drake
",Successful (feat. Trey Songz & Lil Wayne)
0.794,0.717,9,-4.629,0,0.0325,0.00454,0.301,0.146,0.937,127.446,audio_features,3baJKX6yyPUT92zNStX5z6,spotify:track:3baJKX6yyPUT92zNStX5z6,https://api.spotify.com/v1/tracks/3baJKX6yyPUT92zNStX5z6,https://api.spotify.com/v1/audio-analysis/3baJKX6yyPUT92zNStX5z6,234173,4,"Drake
",Let’s Call It Off (feat. Peter Bjorn and John)
0.756,0.451,11,-11.287,0,0.47,0.588,0.0,0.0942,0.555,143.864,audio_features,2vHmE2q0EYbw0F8asrHPmW,spotify:track:2vHmE2q0EYbw0F8asrHPmW,https://api.spotify.com/v1/tracks/2vHmE2q0EYbw0F8asrHPmW,https://api.spotify.com/v1/audio-analysis/2vHmE2q0EYbw0F8asrHPmW,188187,4,"Drake
",November 18th
0.622,0.844,10,-3.759,0,0.269,0.165,0.0,0.455,0.12,94.449,audio_features,2h65kdqlhMRtp5l5qIFA9v,spotify:track:2h65kdqlhMRtp5l5qIFA9v,https://api.spotify.com/v1/tracks/2h65kdqlhMRtp5l5qIFA9v,https://api.spotify.com/v1/audio-analysis/2h65kdqlhMRtp5l5qIFA9v,302493,4,"Drake
",Ignant Shit (feat. Lil Wayne)
0.565,0.502,11,-5.594,0,0.0793,0.362,2.32e-06,0.164,0.332,103.418,audio_features,1bMYRdTXYdj7KSu4r0O3IQ,spotify:track:1bMYRdTXYdj7KSu4r0O3IQ,https://api.spotify.com/v1/tracks/1bMYRdTXYdj7KSu4r0O3IQ,https://api.spotify.com/v1/audio-analysis/1bMYRdTXYdj7KSu4r0O3IQ,193973,4,"Drake
",A Night Off (feat. Lloyd)
0.545,0.755,8,-5.438,1,0.257,0.66,0.0,0.209,0.481,115.029,audio_features,2p0KdK06O9KUMCQ0gsFF0P,spotify:track:2p0KdK06O9KUMCQ0gsFF0P,https://api.spotify.com/v1/tracks/2p0KdK06O9KUMCQ0gsFF0P,https://api.spotify.com/v1/audio-analysis/2p0KdK06O9KUMCQ0gsFF0P,230707,5,"Drake
",Say What's Real
0.76,0.887,11,-4.902,0,0.038,0.107,0.0242,0.668,0.783,120.396,audio_features,1uBaQNOsRatk1bBTBJnKek,spotify:track:1uBaQNOsRatk1bBTBJnKek,https://api.spotify.com/v1/tracks/1uBaQNOsRatk1bBTBJnKek,https://api.spotify.com/v1/audio-analysis/1uBaQNOsRatk1bBTBJnKek,230493,4,"Drake
",Little Bit (feat. Lykke Li)
0.441,0.929,5,-2.199,0,0.337,0.203,0.0,0.165,0.546,162.395,audio_features,4AcScHuxr9xAqqyxxTMAhu,spotify:track:4AcScHuxr9xAqqyxxTMAhu,https://api.spotify.com/v1/tracks/4AcScHuxr9xAqqyxxTMAhu,https://api.spotify.com/v1/audio-analysis/4AcScHuxr9xAqqyxxTMAhu,257680,4,"Drake
",Best I Ever Had
0.775,0.906,2,-2.806,0,0.337,0.159,0.0,0.773,0.841,150.08,audio_features,3DQb8H8mBaxXtrpwZWfen1,spotify:track:3DQb8H8mBaxXtrpwZWfen1,https://api.spotify.com/v1/tracks/3DQb8H8mBaxXtrpwZWfen1,https://api.spotify.com/v1/audio-analysis/3DQb8H8mBaxXtrpwZWfen1,209960,4,"Drake
",Unstoppable (feat. Santigold & Lil Wayne)
0.433,0.82,1,-3.136,1,0.329,0.00371,0.0,0.0852,0.405,87.076,audio_features,6xTROKXoqNjGhFNIjfoDO2,spotify:track:6xTROKXoqNjGhFNIjfoDO2,https://api.spotify.com/v1/tracks/6xTROKXoqNjGhFNIjfoDO2,https://api.spotify.com/v1/audio-analysis/6xTROKXoqNjGhFNIjfoDO2,382267,5,"Drake
",Uptown (feat. Bun B & Lil Wayne)
0.691,0.498,0,-5.716,0,0.144,0.191,6.73e-06,0.107,0.534,94.99,audio_features,12iCwfAxGDFvpU7aTusAle,spotify:track:12iCwfAxGDFvpU7aTusAle,https://api.spotify.com/v1/tracks/12iCwfAxGDFvpU7aTusAle,https://api.spotify.com/v1/audio-analysis/12iCwfAxGDFvpU7aTusAle,262040,4,"Drake
",Sooner Than Later
0.456,0.509,2,-6.204,1,0.0895,0.205,0.000652,0.122,0.239,147.154,audio_features,3x8P00PKvIL9w7Z3XI9zyW,spotify:track:3x8P00PKvIL9w7Z3XI9zyW,https://api.spotify.com/v1/tracks/3x8P00PKvIL9w7Z3XI9zyW,https://api.spotify.com/v1/audio-analysis/3x8P00PKvIL9w7Z3XI9zyW,139587,3,"Drake
",Bria's Interlude (feat. Omarion)
0.468,0.782,11,-8.303,0,0.898,0.812,1.79e-05,0.107,0.24,159.621,audio_features,71tHNdPFrCNiulvoKzeEuk,spotify:track:71tHNdPFrCNiulvoKzeEuk,https://api.spotify.com/v1/tracks/71tHNdPFrCNiulvoKzeEuk,https://api.spotify.com/v1/audio-analysis/71tHNdPFrCNiulvoKzeEuk,243720,4,"Drake
",The Calm
0.393,0.0878,5,-21.628,1,0.053,0.989,0.856,0.316,0.122,185.562,audio_features,5hKi8LHc2GF5v9TSsvgZaf,spotify:track:5hKi8LHc2GF5v9TSsvgZaf,https://api.spotify.com/v1/tracks/5hKi8LHc2GF5v9TSsvgZaf,https://api.spotify.com/v1/audio-analysis/5hKi8LHc2GF5v9TSsvgZaf,174400,4,"Drake
",Outro (feat. Chilly Gonzales)
0.413,0.497,6,-9.039,1,0.0736,0.636,0.0,0.179,0.368,112.306,audio_features,18Dv8QiJUFh0erAN0R7jDh,spotify:track:18Dv8QiJUFh0erAN0R7jDh,https://api.spotify.com/v1/tracks/18Dv8QiJUFh0erAN0R7jDh,https://api.spotify.com/v1/audio-analysis/18Dv8QiJUFh0erAN0R7jDh,213493,4,"Drake
",Brand New
0.393,0.852,6,-2.278,1,0.0726,0.0193,0.0,0.291,0.15,106.902,audio_features,0ISIeXBvGQIcQGYfR56jy8,spotify:track:0ISIeXBvGQIcQGYfR56jy8,https://api.spotify.com/v1/tracks/0ISIeXBvGQIcQGYfR56jy8,https://api.spotify.com/v1/audio-analysis/0ISIeXBvGQIcQGYfR56jy8,332547,3,"Drake
",Congratulations
0.555,0.596,9,-9.09,0,0.375,0.133,0.0,0.123,0.145,77.324,audio_features,2yg9UN4eo5eMVJ7OB4RWj3,spotify:track:2yg9UN4eo5eMVJ7OB4RWj3,https://api.spotify.com/v1/tracks/2yg9UN4eo5eMVJ7OB4RWj3,https://api.spotify.com/v1/audio-analysis/2yg9UN4eo5eMVJ7OB4RWj3,136187,4,"Drake
",Survival
0.912,0.412,7,-8.074,1,0.123,0.0165,0.0126,0.104,0.423,154.983,audio_features,0TlLq3lA83rQOYtrqBqSct,spotify:track:0TlLq3lA83rQOYtrqBqSct,https://api.spotify.com/v1/tracks/0TlLq3lA83rQOYtrqBqSct,https://api.spotify.com/v1/audio-analysis/0TlLq3lA83rQOYtrqBqSct,238614,4,"Drake
",Nonstop
0.758,0.474,1,-8.72,1,0.147,0.0152,0.0,0.116,0.0542,76.061,audio_features,3szf2z1Cy1QMrtHrbn8rz9,spotify:track:3szf2z1Cy1QMrtHrbn8rz9,https://api.spotify.com/v1/tracks/3szf2z1Cy1QMrtHrbn8rz9,https://api.spotify.com/v1/audio-analysis/3szf2z1Cy1QMrtHrbn8rz9,184960,4,"Drake
",Elevate
0.414,0.677,1,-5.12,1,0.254,0.0248,0.0,0.0793,0.0853,172.521,audio_features,5Psnhdkyanjpgc2P8A5TSM,spotify:track:5Psnhdkyanjpgc2P8A5TSM,https://api.spotify.com/v1/tracks/5Psnhdkyanjpgc2P8A5TSM,https://api.spotify.com/v1/audio-analysis/5Psnhdkyanjpgc2P8A5TSM,302173,4,"Drake
",Emotionless
0.754,0.449,7,-9.211,1,0.109,0.0332,8.29e-05,0.552,0.357,77.169,audio_features,6DCZcSspjsKoFjzjrWoCdn,spotify:track:6DCZcSspjsKoFjzjrWoCdn,https://api.spotify.com/v1/tracks/6DCZcSspjsKoFjzjrWoCdn,https://api.spotify.com/v1/audio-analysis/6DCZcSspjsKoFjzjrWoCdn,198973,4,"Drake
",God's Plan
0.899,0.586,11,-7.866,0,0.343,0.279,0.0,0.0836,0.492,150.002,audio_features,3qN5qMTKyEEmiTZD38BNTT,spotify:track:3qN5qMTKyEEmiTZD38BNTT,https://api.spotify.com/v1/tracks/3qN5qMTKyEEmiTZD38BNTT,https://api.spotify.com/v1/audio-analysis/3qN5qMTKyEEmiTZD38BNTT,214467,4,"Drake
",I'm Upset
0.527,0.689,2,-7.87,1,0.741,0.161,0.0,0.498,0.31,170.538,audio_features,0zqy3ss4CwD6u4QPksS0nI,spotify:track:0zqy3ss4CwD6u4QPksS0nI,https://api.spotify.com/v1/tracks/0zqy3ss4CwD6u4QPksS0nI,https://api.spotify.com/v1/audio-analysis/0zqy3ss4CwD6u4QPksS0nI,195720,4,"Drake
",8 Out Of 10
0.754,0.575,4,-8.393,0,0.0682,0.045,0.00131,0.276,0.491,86.009,audio_features,7rC5Pl8rQSX4myONQHYPBK,spotify:track:7rC5Pl8rQSX4myONQHYPBK,https://api.spotify.com/v1/tracks/7rC5Pl8rQSX4myONQHYPBK,https://api.spotify.com/v1/audio-analysis/7rC5Pl8rQSX4myONQHYPBK,205147,4,"Drake
",Mob Ties
0.761,0.598,10,-7.249,0,0.182,0.126,0.0,0.0839,0.446,173.897,audio_features,1dUHF4RyMmMTveJ0Rby6Xm,spotify:track:1dUHF4RyMmMTveJ0Rby6Xm,https://api.spotify.com/v1/tracks/1dUHF4RyMmMTveJ0Rby6Xm,https://api.spotify.com/v1/audio-analysis/1dUHF4RyMmMTveJ0Rby6Xm,163974,4,"Drake
",Can’t Take A Joke
0.486,0.849,1,-5.432,1,0.246,0.0481,0.0,0.143,0.519,152.086,audio_features,6cblRiEGDRNZgowcm951R3,spotify:track:6cblRiEGDRNZgowcm951R3,https://api.spotify.com/v1/tracks/6cblRiEGDRNZgowcm951R3,https://api.spotify.com/v1/audio-analysis/6cblRiEGDRNZgowcm951R3,216333,4,"Drake
",Sandra’s Rose
0.758,0.491,11,-9.877,1,0.138,0.00354,6.5e-06,0.292,0.334,140.121,audio_features,4ksuI04WMvUnJbHQjgs3L5,spotify:track:4ksuI04WMvUnJbHQjgs3L5,https://api.spotify.com/v1/tracks/4ksuI04WMvUnJbHQjgs3L5,https://api.spotify.com/v1/audio-analysis/4ksuI04WMvUnJbHQjgs3L5,223240,4,"Drake
",Talk Up (feat. Jay-Z)
0.708,0.547,1,-7.607,1,0.314,0.727,0.0,0.159,0.549,83.8,audio_features,1Tnw0ItH1Macok8gblnPPd,spotify:track:1Tnw0ItH1Macok8gblnPPd,https://api.spotify.com/v1/tracks/1Tnw0ItH1Macok8gblnPPd,https://api.spotify.com/v1/audio-analysis/1Tnw0ItH1Macok8gblnPPd,226907,4,"Drake
",Is There More
0.687,0.218,9,-13.539,0,0.0388,0.85,0.000125,0.106,0.269,91.991,audio_features,11L064movtyopGdLiX4sVg,spotify:track:11L064movtyopGdLiX4sVg,https://api.spotify.com/v1/tracks/11L064movtyopGdLiX4sVg,https://api.spotify.com/v1/audio-analysis/11L064movtyopGdLiX4sVg,206027,4,"Drake
",Peak
0.776,0.482,1,-11.269,1,0.0357,0.477,0.0456,0.11,0.134,136.008,audio_features,4HG1YiGBseVKzjyKcmAJen,spotify:track:4HG1YiGBseVKzjyKcmAJen,https://api.spotify.com/v1/tracks/4HG1YiGBseVKzjyKcmAJen,https://api.spotify.com/v1/audio-analysis/4HG1YiGBseVKzjyKcmAJen,247893,4,"Drake
",Summer Games
0.764,0.271,0,-5.697,1,0.0414,0.037,0.0,0.175,0.0371,116.019,audio_features,4c2xt1trwYZpMqPWY35Xi9,spotify:track:4c2xt1trwYZpMqPWY35Xi9,https://api.spotify.com/v1/tracks/4c2xt1trwYZpMqPWY35Xi9,https://api.spotify.com/v1/audio-analysis/4c2xt1trwYZpMqPWY35Xi9,262453,4,"Drake
",Jaded
0.585,0.909,8,-6.474,1,0.0707,0.0891,9.7e-05,0.119,0.758,93.372,audio_features,3CA9pLiwRIGtUBiMjbZmRw,spotify:track:3CA9pLiwRIGtUBiMjbZmRw,https://api.spotify.com/v1/tracks/3CA9pLiwRIGtUBiMjbZmRw,https://api.spotify.com/v1/audio-analysis/3CA9pLiwRIGtUBiMjbZmRw,210747,4,"Drake
",Nice For What
0.807,0.319,0,-8.152,0,0.0581,0.133,0.000338,0.101,0.299,94.992,audio_features,2WP8G2pdddDmnh1xbfKBOI,spotify:track:2WP8G2pdddDmnh1xbfKBOI,https://api.spotify.com/v1/tracks/2WP8G2pdddDmnh1xbfKBOI,https://api.spotify.com/v1/audio-analysis/2WP8G2pdddDmnh1xbfKBOI,182080,4,"Drake
",Finesse
0.657,0.571,2,-12.519,1,0.139,0.11,0.00123,0.0735,0.622,167.958,audio_features,4SUwJA3eUVNHExxMPEUhQe,spotify:track:4SUwJA3eUVNHExxMPEUhQe,https://api.spotify.com/v1/tracks/4SUwJA3eUVNHExxMPEUhQe,https://api.spotify.com/v1/audio-analysis/4SUwJA3eUVNHExxMPEUhQe,207307,4,"Drake
",Ratchet Happy Birthday
0.85,0.473,10,-5.747,0,0.209,0.117,0.0103,0.108,0.38,85.454,audio_features,41a7dZcq30Ss5kPMayWRV0,spotify:track:41a7dZcq30Ss5kPMayWRV0,https://api.spotify.com/v1/tracks/41a7dZcq30Ss5kPMayWRV0,https://api.spotify.com/v1/audio-analysis/41a7dZcq30Ss5kPMayWRV0,157605,4,"Drake
",That’s How You Feel
0.889,0.372,7,-10.254,0,0.357,0.013,0.0,0.184,0.123,133.997,audio_features,4n1bdaKwynQndm47x5HqWX,spotify:track:4n1bdaKwynQndm47x5HqWX,https://api.spotify.com/v1/tracks/4n1bdaKwynQndm47x5HqWX,https://api.spotify.com/v1/audio-analysis/4n1bdaKwynQndm47x5HqWX,162800,4,"Drake
",Blue Tint
0.835,0.626,1,-5.833,1,0.125,0.0589,6e-05,0.396,0.35,91.03,audio_features,2G7V7zsVDxg1yRsu7Ew9RJ,spotify:track:2G7V7zsVDxg1yRsu7Ew9RJ,https://api.spotify.com/v1/tracks/2G7V7zsVDxg1yRsu7Ew9RJ,https://api.spotify.com/v1/audio-analysis/2G7V7zsVDxg1yRsu7Ew9RJ,217925,4,"Drake
",In My Feelings
0.822,0.318,10,-12.391,1,0.0575,0.493,0.0128,0.11,0.138,102.998,audio_features,6G8kHiVZ1jW7vHMPVRNZU0,spotify:track:6G8kHiVZ1jW7vHMPVRNZU0,https://api.spotify.com/v1/tracks/6G8kHiVZ1jW7vHMPVRNZU0,https://api.spotify.com/v1/audio-analysis/6G8kHiVZ1jW7vHMPVRNZU0,245787,4,"Drake
",Don’t Matter To Me (with Michael Jackson)
0.687,0.429,2,-13.075,1,0.192,0.0407,0.0,0.142,0.336,141.966,audio_features,3mvYQKm8h6M5K5h0nVPY9S,spotify:track:3mvYQKm8h6M5K5h0nVPY9S,https://api.spotify.com/v1/tracks/3mvYQKm8h6M5K5h0nVPY9S,https://api.spotify.com/v1/audio-analysis/3mvYQKm8h6M5K5h0nVPY9S,289560,4,"Drake
",After Dark (feat. Static Major & Ty Dolla $ign)
0.5,0.449,0,-10.977,1,0.442,0.422,7.96e-06,0.115,0.104,144.206,audio_features,44Du2IM1bGY7dicmLfXbUs,spotify:track:44Du2IM1bGY7dicmLfXbUs,https://api.spotify.com/v1/tracks/44Du2IM1bGY7dicmLfXbUs,https://api.spotify.com/v1/audio-analysis/44Du2IM1bGY7dicmLfXbUs,219960,1,"Drake
",Final Fantasy
0.558,0.414,10,-7.355,0,0.358,0.405,0.0,0.36,0.318,127.094,audio_features,09lmraDvzBT3pUQ2rUtJzK,spotify:track:09lmraDvzBT3pUQ2rUtJzK,https://api.spotify.com/v1/tracks/09lmraDvzBT3pUQ2rUtJzK,https://api.spotify.com/v1/audio-analysis/09lmraDvzBT3pUQ2rUtJzK,309560,4,"Drake
",14-Mar
0.736,0.491,10,-6.892,0,0.439,0.0681,0.0,0.571,0.203,141.979,audio_features,05KOgYg8PGeJyyWBPi5ja8,spotify:track:05KOgYg8PGeJyyWBPi5ja8,https://api.spotify.com/v1/tracks/05KOgYg8PGeJyyWBPi5ja8,https://api.spotify.com/v1/audio-analysis/05KOgYg8PGeJyyWBPi5ja8,218674,4,"Drake
",Free Smoke
0.913,0.608,10,-6.839,0,0.234,0.0671,0.0,0.533,0.578,97.063,audio_features,6CfrYuD3YRDYdYvH9jNtXY,spotify:track:6CfrYuD3YRDYdYvH9jNtXY,https://api.spotify.com/v1/tracks/6CfrYuD3YRDYdYvH9jNtXY,https://api.spotify.com/v1/audio-analysis/6CfrYuD3YRDYdYvH9jNtXY,149569,4,"Drake
",No Long Talk
0.809,0.463,11,-11.377,1,0.0396,0.256,0.085,0.109,0.364,111.98,audio_features,5mCPDVBb16L4XQwDdbRUpz,spotify:track:5mCPDVBb16L4XQwDdbRUpz,https://api.spotify.com/v1/tracks/5mCPDVBb16L4XQwDdbRUpz,https://api.spotify.com/v1/audio-analysis/5mCPDVBb16L4XQwDdbRUpz,298941,4,"Drake
",Passionfruit
0.735,0.373,11,-10.478,1,0.104,0.762,0.00202,0.288,0.237,123.081,audio_features,13e6f8t7RKXuxZ0JdaaJRG,spotify:track:13e6f8t7RKXuxZ0JdaaJRG,https://api.spotify.com/v1/tracks/13e6f8t7RKXuxZ0JdaaJRG,https://api.spotify.com/v1/audio-analysis/13e6f8t7RKXuxZ0JdaaJRG,107673,4,"Drake
",Jorja Interlude
0.781,0.721,5,-9.133,0,0.0514,0.0945,0.391,0.104,0.849,123.011,audio_features,7y6c07pgjZvtHI9kuMVqk1,spotify:track:7y6c07pgjZvtHI9kuMVqk1,https://api.spotify.com/v1/tracks/7y6c07pgjZvtHI9kuMVqk1,https://api.spotify.com/v1/audio-analysis/7y6c07pgjZvtHI9kuMVqk1,250337,4,"Drake
",Get It Together
0.839,0.521,7,-10.45,1,0.166,0.245,0.00545,0.607,0.33,105.992,audio_features,76gUmNLXGQVOsGhfcshkFP,spotify:track:76gUmNLXGQVOsGhfcshkFP,https://api.spotify.com/v1/tracks/76gUmNLXGQVOsGhfcshkFP,https://api.spotify.com/v1/audio-analysis/76gUmNLXGQVOsGhfcshkFP,205163,4,"Drake
",Madiba Riddim
0.726,0.535,7,-7.804,0,0.0476,0.0533,1.38e-05,0.0984,0.375,98.067,audio_features,2XlHu0HcujBCkWMdIAvrqt,spotify:track:2XlHu0HcujBCkWMdIAvrqt,https://api.spotify.com/v1/tracks/2XlHu0HcujBCkWMdIAvrqt,https://api.spotify.com/v1/audio-analysis/2XlHu0HcujBCkWMdIAvrqt,216558,4,"Drake
",Blem
0.609,0.229,11,-12.36,0,0.0333,0.558,0.0413,0.113,0.19,111.887,audio_features,2fkeWbM6iqTw7oGHTYm2lw,spotify:track:2fkeWbM6iqTw7oGHTYm2lw,https://api.spotify.com/v1/tracks/2fkeWbM6iqTw7oGHTYm2lw,https://api.spotify.com/v1/audio-analysis/2fkeWbM6iqTw7oGHTYm2lw,186293,4,"Drake
",4422
0.877,0.391,1,-8.196,1,0.063,0.0317,0.000502,0.0945,0.122,131.018,audio_features,6UjfByV1lDLW0SOVQA4NAi,spotify:track:6UjfByV1lDLW0SOVQA4NAi,https://api.spotify.com/v1/tracks/6UjfByV1lDLW0SOVQA4NAi,https://api.spotify.com/v1/audio-analysis/6UjfByV1lDLW0SOVQA4NAi,189230,4,"Drake
",Gyalchester
0.745,0.822,7,-6.354,1,0.252,0.0103,4.2e-06,0.155,0.415,86.733,audio_features,2dfqS3MRtbLZSZA1IL8xY5,spotify:track:2dfqS3MRtbLZSZA1IL8xY5,https://api.spotify.com/v1/tracks/2dfqS3MRtbLZSZA1IL8xY5,https://api.spotify.com/v1/audio-analysis/2dfqS3MRtbLZSZA1IL8xY5,143214,5,"Drake
",Skepta Interlude
0.925,0.443,1,-8.216,1,0.264,0.0172,0.0,0.276,0.35,136.078,audio_features,2bjwRfXMk4uRgOD9IBYl9h,spotify:track:2bjwRfXMk4uRgOD9IBYl9h,https://api.spotify.com/v1/tracks/2bjwRfXMk4uRgOD9IBYl9h,https://api.spotify.com/v1/audio-analysis/2bjwRfXMk4uRgOD9IBYl9h,236615,4,"Drake
",Portland
0.903,0.439,8,-11.813,1,0.397,0.0407,0.0,0.138,0.532,139.112,audio_features,0xl1w2q4VLojeXp4JfazPL,spotify:track:0xl1w2q4VLojeXp4JfazPL,https://api.spotify.com/v1/tracks/0xl1w2q4VLojeXp4JfazPL,https://api.spotify.com/v1/audio-analysis/0xl1w2q4VLojeXp4JfazPL,307593,4,"Drake
",Sacrifices
0.766,0.234,11,-7.544,0,0.159,0.332,0.00156,0.358,0.256,96.882,audio_features,6MbH1QiphMCPTqVEVC7UYi,spotify:track:6MbH1QiphMCPTqVEVC7UYi,https://api.spotify.com/v1/tracks/6MbH1QiphMCPTqVEVC7UYi,https://api.spotify.com/v1/audio-analysis/6MbH1QiphMCPTqVEVC7UYi,153725,4,"Drake
",Nothings Into Somethings
0.766,0.283,8,-10.33,0,0.0846,0.111,0.0172,0.115,0.144,97.04,audio_features,6n3HGiq4v35D6eFOSwqYuo,spotify:track:6n3HGiq4v35D6eFOSwqYuo,https://api.spotify.com/v1/tracks/6n3HGiq4v35D6eFOSwqYuo,https://api.spotify.com/v1/audio-analysis/6n3HGiq4v35D6eFOSwqYuo,219692,4,"Drake
",Teenage Fever
0.875,0.6,1,-6.818,1,0.0435,0.0189,0.0143,0.132,0.0906,119.987,audio_features,2jTujnt0y344ai1rNOywgr,spotify:track:2jTujnt0y344ai1rNOywgr,https://api.spotify.com/v1/tracks/2jTujnt0y344ai1rNOywgr,https://api.spotify.com/v1/audio-analysis/2jTujnt0y344ai1rNOywgr,162638,4,"Drake
",KMT
0.526,0.583,4,-9.172,1,0.376,0.699,0.0,0.372,0.378,89.837,audio_features,2Na0z2gfN67Rzf0vp74Wi3,spotify:track:2Na0z2gfN67Rzf0vp74Wi3,https://api.spotify.com/v1/tracks/2Na0z2gfN67Rzf0vp74Wi3,https://api.spotify.com/v1/audio-analysis/2Na0z2gfN67Rzf0vp74Wi3,305374,4,"Drake
",Lose You
